product_id,brand_name,cases_per_pallet,gross_weight,low_fat,net_weight,product_class_id,product_name,recyclable_package,shelf_depth,shelf_height,shelf_width,sku,srp,units_per_case
707,Imagine,8,16.7,1,14.7,29,Imagine Frozen Pancakes,1,19.3,14.9,6.58,51126670241,1.8700,10
708,Imagine,9,9.79,1,8.78,63,Imagine Low Fat French Fries,1,3.43,5.8,22,26132355332,3.6800,33
709,Imagine,5,16.9,1,14.8,64,Imagine Frozen Sausage Pizza,1,10.5,15.4,18.5,47281391024,0.5700,16
710,Imagine,10,15.3,0,13.3,34,Imagine Blueberry Waffles,1,7.96,22.2,3.07,81524842381,1.1900,1
711,Imagine,9,13.8,0,10.8,63,Imagine Fajita French Fries,1,7.83,3.56,15.9,71911644339,2.8900,3
712,Imagine,10,7.2,0,4.19,34,Imagine Waffles,1,16.7,11.1,15.3,75392861962,3.8700,27
713,Imagine,8,11,1,9,64,Imagine Frozen Pepperoni Pizza,0,4.83,18.4,8.89,23800389170,3.4600,25
714,Imagine,7,16.2,0,15.2,64,Imagine Frozen Cheese Pizza,1,15,13.5,8.67,62617242932,2.7000,33
715,Imagine,13,6.88,1,4.88,64,Imagine Frozen Mushroom Pizza,1,12.3,17.6,4.45,81479577422,1.5500,24
716,Imagine,6,6.27,0,5.26,34,Imagine Apple Cinnamon Waffles,0,4.45,15.6,12,89534197449,1.8100,3
717,Imagine,6,15.2,1,12.1,60,Imagine Frozen Carrots,1,11,12,17.4,77634298205,3.9200,20
718,Imagine,10,15,1,13,10,Imagine Turkey TV Dinner,1,12.9,17.8,8.79,54926684498,2.3200,13
719,Imagine,5,14.4,1,13.3,10,Imagine Chicken TV Dinner,1,22.5,10.3,6.51,12264551520,2.4500,32
720,Imagine,13,9.18,1,7.18,10,Imagine Beef TV Dinner,0,16,16.8,12.7,48794704079,0.8600,10
721,Imagine,11,14.8,0,11.8,28,Imagine Pancake Mix,1,3.57,10.9,15.1,41468207240,2.2600,20
722,Imagine,8,20.2,1,18.2,110,Imagine Grape Popsicles,0,13.8,19.3,12.6,10648906826,2.8300,27
723,Imagine,6,17.6,1,14.6,63,Imagine Home Style French Fries,1,13.9,18.3,22.6,62560176253,0.5100,30
724,Imagine,6,19.3,0,17.2,110,Imagine Lime Popsicles,0,20.3,10.9,21.1,37565861344,2.9400,34
725,Imagine,14,7.33,0,5.32,9,Imagine Ice Cream,0,3.48,14.8,21.9,58714897036,1.4900,4
726,Imagine,9,8.47,1,6.47,9,Imagine Ice Cream Sandwich,0,10,19.6,20.1,92958348393,3.2100,5
727,Imagine,8,21,1,19,60,Imagine Frozen Cauliflower,1,10.4,20.8,6.41,83345150351,1.9100,8
728,Imagine,10,17.1,1,15.1,60,Imagine Frozen Broccoli,0,8.54,6.38,19.4,86826367974,1.8900,26
729,Imagine,12,17.7,1,15.7,60,Imagine Frozen Corn,1,12.5,7.89,17.2,22548806071,1.7200,4
730,Imagine,11,9.39,1,7.39,60,Imagine Frozen Peas,1,17.1,10.9,5.75,85267789959,1.7200,30
731,Imagine,11,13.7,0,10.6,9,Imagine Popsicles,0,20.1,4.82,9.89,92913083434,3.8100,9
732,Imagine,7,9.91,0,7.9,100,Imagine Frozen Chicken Thighs,1,8.21,17,21.8,10967703461,0.9100,9
733,Imagine,11,16.6,1,13.6,100,Imagine Frozen Chicken Wings,1,20.5,3.33,15.5,89067804217,1.9500,2
734,Imagine,14,19.1,0,16.1,110,Imagine Lemon Popsicles,0,11.5,7.11,20.5,66360190510,0.6300,10
735,Consolidated,8,6.51,0,4.51,78,Consolidated Silky Smooth Hair Conditioner,0,15.3,5.13,17.4,89795927405,1.4700,13
736,Consolidated,10,10.1,0,7.1,39,Consolidated Tartar Control Toothpaste,0,19.1,5.38,15.7,60228210091,2.1300,23
737,Consolidated,8,11.6,0,9.6,39,Consolidated Whitening Toothpast,1,8.75,4.36,20.9,52901713252,1.2800,2
738,Consolidated,8,7.12,0,4.11,39,Consolidated Toothpaste,1,5.17,19.5,16.7,58669632077,1.8500,34
739,Consolidated,6,10.7,0,8.69,39,Consolidated Deodorant,1,9.03,19.8,14.9,51295928359,2.3800,2
740,Consolidated,12,12.5,0,10.5,79,Consolidated Conditioning Shampoo,0,13.4,8.87,5.15,26301613450,1.9700,13
741,Consolidated,8,16.2,0,14.2,79,Consolidated Extra Moisture Shampoo,0,17.3,9.12,3.44,47450649142,0.7300,4
742,Consolidated,10,11.7,0,10.6,88,Consolidated Angled Toothbrush,0,13.7,4.35,19.2,81694100499,2.4700,14
743,Consolidated,8,9.42,0,7.42,79,Consolidated Apricot Shampoo,1,19.3,15.3,19,72080902457,0.9600,27
744,Consolidated,9,13,0,11,70,Consolidated Childrens Aspirin,1,3.21,15.6,17.3,75562120079,3.9100,1
745,Consolidated,5,8.57,0,6.56,70,Consolidated Buffered Aspirin,1,19.6,10.8,13.1,11284558176,0.8500,27
746,Consolidated,7,10,0,8,71,Consolidated 200 MG Ibuprofen,1,9.2,9.84,18.3,74003542065,3.9800,12
747,Consolidated,5,13.6,0,11.6,72,Consolidated 200 MG Acetominifen,1,13,10,16.6,92865876555,1.8300,15
748,Consolidated,10,9.19,0,6.18,73,Consolidated HCL Nasal Spray,1,9.48,5.32,12.4,65801325440,2.2000,6
749,Consolidated,12,12.8,0,10.8,73,Consolidated Dishwasher Detergent,1,13.3,5.58,10.6,53901426196,2.6700,16
750,Consolidated,10,15.5,0,12.5,75,Consolidated Multi-Symptom Cold Remedy,0,22.3,4.73,15.8,31193812489,1.9500,29
751,Consolidated,10,11,0,9,75,Consolidated Childrens Cold Remedy,0,18.7,19.9,11.6,54629549384,2.1900,26
752,Consolidated,8,14.7,0,12.6,74,Consolidated Laundry Detergent,0,22.6,20.2,9.9,91159701943,0.8500,29
753,Consolidated,14,16.5,0,13.5,74,Consolidated Mint Mouthwash,1,7.08,9.24,20,17735335230,1.8900,5
754,Cormorant,10,12,0,9,80,Cormorant 60 Watt Lightbulb,1,3.51,4.47,15.8,23503254055,2.5700,31
755,Cormorant,12,15.6,0,13.6,56,Cormorant Plastic Forks,1,7.36,4.72,14.1,75414523482,2.9800,6
756,Cormorant,9,17.1,0,16.1,56,Cormorant Plastic Spoons,1,16.9,3.7,19.3,15301037430,2.6800,19
757,Cormorant,11,20.7,0,18.7,56,Cormorant Plastic Knives,0,20.7,3.95,17.6,36450073122,1.4700,29
758,Cormorant,7,17.5,0,14.5,101,Cormorant C-Size Batteries,1,16.6,19.3,13.3,70693524479,3.1900,19
759,Cormorant,11,18,0,16,80,Cormorant 100 Watt Lightbulb,0,16.5,22.7,14.4,61080326437,1.8900,22
760,Cormorant,9,21.7,0,18.7,101,Cormorant AAA-Size Batteries,0,20.3,22.9,12.7,40659413933,1.8700,25
761,Cormorant,7,18.1,0,16.1,55,Cormorant Paper Plates,0,6.53,13.8,12.6,90283982157,1.7000,4
762,Cormorant,6,21.8,0,18.7,55,Cormorant Paper Cups,0,10.3,14,10.9,63002966046,3.7000,36
763,Cormorant,14,6.32,0,5.32,80,Cormorant 75 Watt Lightbulb,1,10.2,17.4,12,57963170409,2.5500,5
764,Cormorant,7,15.9,0,13.8,22,Cormorant Toilet Bowl Cleaner,0,4.2,19,8.31,89919920563,3.8100,32
765,Cormorant,6,19.6,0,16.6,22,Cormorant Counter Cleaner,0,8.06,19.2,6.6,18998720049,1.9200,36
766,Cormorant,9,20.1,0,18.1,22,Cormorant Glass Cleaner,1,7.91,22.6,7.71,20193236470,0.6200,3
767,Cormorant,8,16.9,0,15.8,80,Cormorant 25 Watt Lightbulb,1,8.92,3.52,12.5,43628973364,1.4500,2
768,Cormorant,9,20.5,0,18.5,101,Cormorant AA-Size Batteries,0,12.7,3.77,10.8,80159125924,2.7600,12
769,Cormorant,9,21,0,20,101,Cormorant D-Size Batteries,0,12.6,7.13,11.9,96734759211,0.5900,9
770,Cormorant,11,8.73,0,6.72,18,Cormorant Paper Towels,0,16.4,7.38,10.2,12502678036,1.8300,18
771,Cormorant,5,21.1,0,20.1,18,Cormorant Soft Napkins,1,22.6,18.2,10.1,64413947463,1.1200,26
772,Cormorant,9,6.95,0,4.94,18,Cormorant Scented Tissue,1,21.9,21.7,11.1,39419632554,1.9400,28
773,Cormorant,7,10.6,0,7.6,18,Cormorant Toilet Paper,1,5.8,22,9.45,26240512728,0.7100,32
774,Cormorant,7,6.11,0,4.11,18,Cormorant Tissues,1,22.2,17.2,5.25,60483964085,2.4500,29
775,Cormorant,13,20.7,0,19.7,18,Cormorant Scented Toilet Tissue,1,22.6,9.38,18.2,50870766043,0.9500,7
776,Cormorant,6,6.21,0,4.21,20,Cormorant Room Freshener,1,12.2,8.36,3.41,30449853539,3.8900,17
777,Cormorant,11,17.7,0,15.7,40,Cormorant Frying Pan,1,8.64,3.59,19.2,80074421763,3.7200,8
778,Cormorant,13,21.3,0,19.2,87,Cormorant Copper Cleaner,1,12.5,3.84,17.5,52793405652,2.7200,18
779,Cormorant,11,8.09,0,5.09,47,Cormorant Bees Wax Candles,0,21.5,3,22.6,47753610014,1.8100,30
780,Cormorant,7,19.5,0,18.5,87,Cormorant Silver Cleaner,0,17.9,18.2,18.4,79710360169,2.8400,21
781,Cormorant,9,7.24,0,5.23,86,Cormorant Copper Pot Scrubber,0,21.8,18.4,16.7,43908330798,3.9500,31
782,Cormorant,11,9.02,0,7.02,85,Cormorant Economy Toilet Brush,1,6.25,7.5,6.86,99983676075,2.3400,36
783,Cormorant,13,12.6,0,11.6,41,Cormorant Scissors,1,10.1,7.76,5.15,33419412970,2.4700,10
784,Cormorant,9,8.17,0,7.17,42,Cormorant Large Sponge,1,6.53,22.9,20.9,69949565529,0.5200,1
785,Cormorant,10,9.63,0,8.63,41,Cormorant Screw Driver,1,16,21.9,6.13,86525198817,2.2800,21
786,Footnote,9,13.2,0,11.1,65,Footnote Extra Lean Hamburger,0,19.9,22.2,4.42,92293117642,0.9700,25
787,Footnote,11,13,1,11,65,Footnote Seasoned Hamburger,0,11.7,7,7.55,54204387068,1.4900,32
788,Excel,8,21,0,19,104,Excel Monthly Sports Magazine,0,18.6,21.1,9.98,29210072159,0.5500,24
789,Excel,7,19.7,0,18.7,108,Excel Monthly Auto Magazine,1,19,22.1,21.4,50359107851,3.6200,12
790,Excel,8,12.4,0,9.39,107,Excel Monthly Computer Magazine,1,6.37,19.4,3.61,84602559208,0.7700,28
791,Excel,7,8.39,0,6.39,105,Excel Monthly Home Magazine,0,17.6,13.6,22.9,62304272055,2.1500,16
792,Excel,6,7.1,0,5.09,106,Excel Monthly Fashion Magazine,1,18,14.6,14.4,41883359551,2.1300,13
793,Ebony,11,12,0,11,61,Ebony Summer Squash,0,6.94,11.3,16.7,91507927775,2.8500,26
794,Ebony,6,7.26,1,6.26,61,Ebony Corn on the Cob,0,10.3,14.6,5.14,64226911664,1.2000,21
795,Ebony,11,21.6,1,20.6,61,Ebony Asparagus,0,20.1,20.3,20.6,59187116026,0.9600,12
796,Ebony,5,6.29,1,5.28,61,Ebony Sweet Peas,1,16.8,8.45,16.5,91143866181,1.3200,28
797,Ebony,8,7.96,1,4.96,61,Ebony New Potatos,1,5.72,22.1,5.76,55341836810,2.1900,8
798,Ebony,5,14.6,1,11.6,61,Ebony Beets,0,10.5,11.7,9.78,32634223103,2.7100,6
799,Ebony,12,20.8,0,18.7,61,Ebony Prepared Salad,1,22.9,10.2,3.16,79972090125,2.8400,30
800,Ebony,11,11.5,1,9.5,61,Ebony Onions,1,22.7,8.78,7.37,81383071541,3.2600,16
801,Ebony,6,10.8,0,8.8,61,Ebony Green Pepper,0,22.2,15.7,17.6,74056574702,2.6500,21
802,Ebony,13,12.4,1,10.3,61,Ebony Shitake Mushrooms,1,13.6,6.14,18.2,79824493527,2.9900,30
803,Ebony,13,21.4,1,19.3,61,Ebony Lettuce,0,5.21,9.25,4.15,65637893080,3.5100,18
804,Ebony,7,7.48,0,4.48,61,Ebony Elephant Garlic,0,6.44,16.3,6.92,40643578171,2.2100,6
805,Ebony,9,16.9,1,13.8,61,Ebony Red Pepper,0,7.88,20.5,14.3,61792613863,2.8800,14
806,Ebony,13,8.1,0,6.1,61,Ebony Garlic,1,7.53,13.5,21.1,72133935093,2.6000,32
807,Ebony,13,21.1,0,20.1,61,Ebony Potatos,0,22.8,6.98,8.7,62520737051,1.4100,33
808,Ebony,9,19.4,0,17.3,61,Ebony Cauliflower,1,15.2,18.2,14.1,30882783532,1.3900,6
809,Ebony,7,18.7,1,16.7,61,Ebony Tomatos,1,14.7,20.7,5.12,80507351756,1.2200,4
810,Ebony,13,21.7,0,19.7,61,Ebony Mushrooms,1,10.6,10.1,12.5,29324205517,0.5700,22
811,Ebony,14,17.4,0,15.3,61,Ebony Baby Onion,1,11.3,15.6,11.3,48186540007,2.9700,26
812,Ebony,11,20.9,0,18.8,61,Ebony Dried Mushrooms,1,17.1,21.7,21,80143290162,3.3400,28
813,Ebony,8,14.3,0,11.3,61,Ebony Fresh Lima Beans,1,18.6,21.5,9.16,44341260790,1.4500,30
814,Ebony,9,18.7,0,16.7,61,Ebony Squash,0,9.13,21,21.5,21633647084,1.7300,3
815,Ebony,7,11.7,0,9.69,99,Ebony Limes,0,10.7,17.4,8.6,68971514105,0.9200,8
816,Ebony,10,17.3,1,15.2,67,Ebony Firm Tofu,1,15.7,6.01,21.1,15501666665,2.2900,4
817,Ebony,6,17.2,1,14.2,1,Ebony Almonds,1,15.1,15.1,21,98175169825,1.6800,8
818,Ebony,11,21.5,0,19.5,99,Ebony Macintosh Apples,1,15.6,3.51,15.2,68560245633,1.3500,34
819,Ebony,13,18.5,0,16.5,99,Ebony Golden Delcious Apples,1,20.9,10.2,3.95,54373645186,2.7700,10
820,Ebony,13,7.36,0,5.36,99,Ebony Red Delcious Apples,0,11.3,15.3,20.4,95477200150,0.7000,2
821,Ebony,14,7.65,0,5.65,99,Ebony Lemons,1,15.6,10,22.7,50528365969,1.9100,28
822,Ebony,6,18.4,1,17.3,99,Ebony Fancy Plums,0,14.1,16.6,7.27,60869687199,1.8600,9
823,Ebony,13,7.28,1,6.28,99,Ebony Plums,1,22,16.1,13.8,51256489157,3.4300,25
824,Ebony,5,19.3,1,16.2,99,Ebony Peaches,1,20.5,19.1,4.02,54737706780,2.1100,9
825,Ebony,6,20,1,18,61,Ebony Broccoli,1,9.7,19.4,8.76,14362275004,2.8300,31
826,Ebony,11,9.79,0,7.78,99,Ebony Mandarin Oranges,1,14.7,6.84,9.83,41962087750,1.8300,29
827,Ebony,6,8.29,0,7.28,1,Ebony Mixed Nuts,1,4.66,10.3,22.3,60824422240,0.9500,20
828,Ebony,8,19.4,1,17.3,1,Ebony Canned Peanuts,0,3.04,22.4,10.9,68879042267,1.2900,32
829,Ebony,7,15.6,1,14.6,61,Ebony Sweet Onion,0,13.6,20.2,12.8,56979143023,2.1700,21
830,Ebony,8,8.11,0,7.1,99,Ebony Cantelope,0,12.7,17.8,18.8,34271529316,2.4500,9
831,Ebony,8,8.79,1,6.78,99,Ebony Honey Dew,0,6.91,20.4,4.84,81609396338,1.5800,2
832,Ebony,13,15,0,13,99,Ebony Fuji Apples,0,11.8,11.1,7.02,28139548897,3.2400,32
833,Ebony,10,18.8,0,16.7,1,Ebony Walnuts,0,5.01,3.9,9.68,20813052058,2.3900,25
834,Ebony,5,9.96,1,7.96,99,Ebony Oranges,0,14.6,10.2,17.5,26580970883,2.9600,32
835,Ebony,13,13.4,0,12.3,99,Ebony Tangerines,0,7.97,17.4,16.1,78492240309,3.4900,17
836,Ebony,9,20.9,1,17.8,1,Ebony Party Nuts,1,7.49,20.4,6.3,84476624131,1.1800,8
837,Curlew,13,8.97,0,6.97,24,Curlew Lox,0,10.6,8.74,6.38,15625659823,1.6200,19
838,Curlew,10,6.87,1,3.86,2,Curlew Scallops,0,8.06,17.8,20.4,49869111180,2.5800,4
839,Nationeel,7,14.4,0,11.3,45,Nationeel Low Fat Cookies,0,5.07,15.3,20.6,40255913138,0.6600,2
840,Nationeel,8,17,0,16,12,Nationeel BBQ Potato Chips,1,11.1,16.8,4.38,43737130761,1.3700,34
841,Nationeel,6,10.4,1,7.39,12,Nationeel Corn Chips,1,22.6,18.9,12.1,93361698985,1.8500,18
842,Nationeel,10,18.9,0,16.8,12,Nationeel Low Fat BBQ Chips,1,16.8,4.21,6.91,42178552746,3.2000,33
843,Nationeel,6,8.24,0,6.23,45,Nationeel Sugar Cookies,1,9.56,18.1,14.3,61040887236,2.9400,22
844,Nationeel,10,17.1,0,14.1,45,Nationeel Chocolate Chip Cookies,1,13.6,20.1,11.3,69095507264,3.3100,22
845,Nationeel,7,7.31,1,5.3,45,Nationeel Fudge Cookies,1,5.99,19.8,16.1,45978567004,1.4200,8
846,Nationeel,9,16.3,0,13.2,45,Nationeel Fudge Brownies,0,5.07,19.6,11.8,23270953297,1.7100,31
847,Nationeel,8,19.7,0,17.7,12,Nationeel Potato Chips,1,8.37,20.1,11.5,70608820319,3.8400,4
848,Nationeel,5,13.9,0,12.8,45,Nationeel Lemon Cookies,0,7.04,14.4,16.4,17138972878,2.2600,23
849,Nationeel,12,8.31,0,6.31,45,Nationeel Graham Crackers,0,8.19,7.69,9.02,99812476038,1.6500,31
850,Nationeel,6,7.17,1,6.17,82,Nationeel Cheese Crackers,0,10.4,20.1,15.9,15580394864,1.3300,18
851,Nationeel,5,9.31,1,6.31,54,Nationeel Buttered Popcorn,0,19.1,12.7,6.93,67491664290,2.5100,7
852,Nationeel,9,8.63,1,6.63,54,Nationeel No Salt Popcorn,0,11.2,21.8,16,42497349381,0.6900,15
853,Nationeel,6,10.6,1,8.6,54,Nationeel Low Fat Popcorn,0,15.4,12,5.9,94361411929,3.8800,28
854,Nationeel,8,10.9,0,7.89,83,Nationeel Salsa Dip,1,12.2,14.5,17.7,38604863286,1.6000,11
855,Nationeel,5,10.2,1,8.19,83,Nationeel Avocado Dip,0,21.7,18,16.9,28991665244,2.4100,25
856,Nationeel,8,15.5,1,13.5,46,Nationeel Salted Pretzels,1,17,17.6,14.3,32472882866,2.3900,9
857,Nationeel,5,11.7,0,8.69,83,Nationeel Cheese Dip,1,17.6,17.6,15.8,58195320963,2.2200,9
858,Nationeel,8,6.98,0,5.98,83,Nationeel Fondue Mix,0,20.9,20.8,4.22,30914304852,2.2200,5
859,Nationeel,7,16.3,0,14.2,84,Nationeel Mini Donuts,0,22.3,13,5.3,49776639342,1.3100,16
860,Nationeel,11,17,1,15,17,Nationeel Beef Jerky,1,18.9,21.1,21.2,57831259369,2.3400,31
861,Nationeel,11,8.95,0,6.94,84,Nationeel Chocolate Donuts,0,15.8,8.6,4.78,45931360125,2.4500,25
862,Nationeel,12,9.7,0,8.69,12,Nationeel Low Fat Chips,0,7.51,14.4,19.4,12006705403,2.7300,29
863,Nationeel,14,10.8,1,7.8,82,Nationeel Sesame Crackers,1,16.5,4.84,7.5,35442442297,2.9800,25
864,Nationeel,5,12.5,1,10.5,45,Nationeel Frosted Cookies,1,12.9,15.2,6.4,95874724984,1.6300,34
865,Nationeel,11,9.63,0,7.63,109,Nationeel Dried Apples,1,3.2,6.39,12.6,88548228144,2.7900,22
866,Nationeel,14,11.2,1,10.1,109,Nationeel Apple Fruit Roll,0,14.5,16.7,13.2,94316146969,3.4600,26
867,Nationeel,8,12.3,1,11.3,109,Nationeel Strawberry Fruit Roll,1,8.48,19.4,12.5,56227416396,1.8800,23
868,Nationeel,13,14.4,0,12.3,109,Nationeel Raspberry Fruit Roll,1,9.72,6.52,15.3,31233101487,3.5800,5
869,Nationeel,5,17,0,15,109,Nationeel Grape Fruit Roll,1,8.3,11.4,9.3,52382137179,2.1200,15
870,Nationeel,12,20,0,18,109,Nationeel Dried Dates,1,14.2,11.8,14.8,86625588536,1.9700,9
871,Nationeel,12,17.1,1,14.1,109,Nationeel Raisins,1,9.54,5.29,22.4,40425171256,2.5400,9
872,Nationeel,5,19.2,0,16.2,109,Nationeel Golden Raisins,0,20.7,19,4.08,43906388878,2.5200,9
873,Nationeel,6,13.4,0,12.3,109,Nationeel Dried Apricots,0,21.9,18.9,18.8,69628826975,2.3500,17
874,Nationeel,8,11.4,0,10.3,84,Nationeel Frosted Donuts,0,14.4,20.1,20.9,42347810864,1.5900,28
875,Thresher,10,17.5,1,16.5,36,Thresher Tasty Candy Bar,1,11.8,6.51,6.35,61210145354,3.4400,26
876,Thresher,12,20.9,1,17.8,36,Thresher Mint Chocolate Bar,0,17.6,12.5,15.9,69264765381,1.7100,23
877,Thresher,7,10.3,0,8.3,36,Thresher Malted Milk Balls,1,5.32,19.8,22.8,57364866137,1.5800,7
878,Thresher,5,18.8,0,17.7,36,Thresher Semi-Sweet Chocolate Bar,1,9.55,11.8,16.5,34657252430,1.8700,4
879,Thresher,11,11.7,1,9.69,37,Thresher Bubble Gum,1,11.1,8.31,3.56,58092989325,1.1100,9
880,Thresher,11,11.1,0,8.1,38,Thresher Spicy Mints,0,13.2,8.53,10.8,83406100869,3.6500,34
881,Thresher,7,7.2,0,5.19,38,Thresher Mints,0,14.2,17.1,10.9,99981734156,1.8100,7
882,Thresher,9,11.5,1,9.5,36,Thresher White Chocolate Bar,1,14.7,5.5,5.17,15749652981,2.4900,26
883,Monarch,10,8.2,0,5.19,5,Monarch Ravioli,1,5.2,22.2,8.85,67660922408,2.9000,18
884,Monarch,12,13,0,10,5,Monarch Manicotti,0,15.5,7.26,5.3,42666607499,2.6000,22
885,Monarch,10,13.3,1,11.3,5,Monarch Spaghetti,1,19.8,21.9,7.64,63815643191,1.3800,35
886,Monarch,6,8.44,0,6.43,57,Monarch Thai Rice,0,13.2,18.6,17.1,98059094548,3.1100,7
887,Monarch,5,13.2,0,11.1,57,Monarch Rice Medly,0,21.1,18.1,3.7,88445896506,1.8000,24
888,Discover,6,8.06,1,6.06,5,Discover Ravioli,0,14.6,13.5,8.42,68024984002,0.8800,5
889,Discover,5,16,0,14,5,Discover Manicotti,1,16.4,17.8,22.4,58628250956,1.6100,7
890,Discover,10,21.7,1,20.7,5,Discover Spaghetti,1,21.5,5.15,3.54,31347234845,2.6100,6
891,Discover,13,19.3,0,17.2,57,Discover Thai Rice,0,21.6,13,12,26307439208,2.4700,9
892,Discover,9,14.5,0,13.5,57,Discover Rice Medly,1,20,5.19,20.6,58264189362,2.7300,27
893,Pearl,7,11.6,0,8.6,43,Pearl Imported Beer,0,20.3,18.5,6.52,22462159991,0.9100,33
894,Pearl,5,9.87,0,6.86,44,Pearl Light Wine,1,5.89,11.7,15.9,23656676411,0.5700,11
895,Pearl,6,16.2,0,15.2,44,Pearl Chardonnay Wine,0,18.8,10,7.95,47092413306,0.6500,2
896,Pearl,12,10.7,0,8.69,44,Pearl Chablis Wine,0,20.5,15.2,12,83622565865,2.6800,31
897,Pearl,11,9.01,0,7.01,44,Pearl Merlot Wine,0,6.07,8.46,21.5,10198199152,0.5400,8
898,Pearl,12,15.4,0,12.3,44,Pearl Chardonnay,0,19,6.68,13.4,94485405087,1.7400,34
899,Pearl,13,19.9,0,17.8,44,Pearl White Zinfandel Wine,0,12.6,13.6,17.3,56396674513,1.9200,20
900,Pearl,5,10.3,0,8.3,43,Pearl Light Beer,0,5.64,11.8,9.28,31402359604,1.8600,11
901,Fantastic,13,13.5,0,11.5,27,Fantastic Pumpernickel Bread,1,14.6,13.2,4.06,52551395297,2.9900,23
902,Fantastic,8,9.8,0,8.8,27,Fantastic White Bread,1,17.7,18.7,15.4,86794846653,0.9700,18
903,Fantastic,14,21.4,1,18.3,27,Fantastic Rye Bread,1,8.45,13.1,16.1,77181648612,2.5200,4
904,Fantastic,6,7.94,0,4.94,26,Fantastic English Muffins,1,9.44,15.9,12.9,56760736107,1.5000,28
905,Fantastic,8,20.5,0,18.5,26,Fantastic Cranberry Muffins,0,4.88,19.3,17.2,16385304331,2.3300,25
906,Fantastic,9,11.6,0,9.6,26,Fantastic Muffins,0,14.5,5.63,5.1,79104288220,0.6300,26
907,Fantastic,5,6.04,1,4.03,25,Fantastic Bagels,1,10.6,12.1,17.1,15043191313,3.4200,27
908,Fantastic,10,18.6,1,16.6,26,Fantastic Blueberry Muffins,1,13.6,3.32,12.5,46999941468,0.6900,19
909,Fantastic,7,10.6,1,8.6,27,Fantastic Wheat Bread,0,10.5,4.15,13.9,11197912096,1.5500,13
910,BBB Best,7,15.4,1,14.3,49,BBB Best Sesame Oil,0,16.3,20,6.97,12392428517,1.8400,13
911,BBB Best,14,6.97,1,3.96,53,BBB Best Chunky Peanut Butter,0,13.3,17.5,7.18,35828165411,1.9700,10
912,BBB Best,13,14.5,1,11.5,51,BBB Best Hot Chocolate,1,22.8,7.19,16.2,72358317971,2.6300,19
913,BBB Best,11,14.3,0,12.3,50,BBB Best Brown Sugar,1,22.3,3.01,18.3,88933951258,1.7800,24
914,BBB Best,6,6.76,1,3.76,50,BBB Best White Sugar,1,16.5,8.32,13,94701870083,2.4600,3
915,BBB Best,6,17.1,0,15.1,90,BBB Best French Roast Coffee,0,12.6,10.4,5.87,45396098494,2.8700,34
916,BBB Best,6,15.2,0,13.1,90,BBB Best Decaf Coffee,1,18.2,14.7,16.8,20401783585,2.5700,6
917,BBB Best,11,17.2,0,15.2,90,BBB Best Regular Coffee,0,22.6,21.5,4.02,41550819277,1.1200,16
918,BBB Best,13,13.5,1,11.5,49,BBB Best Vegetable Oil,0,3.72,9.12,17.7,75794270634,2.9700,15
919,BBB Best,7,15.5,1,13.5,49,BBB Best Corn Oil,1,4.95,16.2,20.5,66181072592,1.5400,4
920,BBB Best,11,8.09,0,6.09,48,BBB Best Tomato Sauce,1,16.6,4.84,3.86,45760160088,0.7300,30
921,BBB Best,13,16.1,0,14.1,49,BBB Best Canola Oil,0,6.04,13.4,14.7,95384728312,1.3500,30
922,BBB Best,13,13.2,1,10.1,33,BBB Best Grape Preserves,0,21.3,6.85,22.2,68103712201,2.5900,30
923,BBB Best,8,16.2,0,14.2,90,BBB Best Columbian Coffee,0,22.2,16.2,8.02,63063916563,1.4400,18
924,BBB Best,5,21.2,0,18.2,31,BBB Best Strawberry Jelly,0,10.7,15.4,13.1,35999365448,2.7000,30
925,BBB Best,5,11.4,1,9.39,4,BBB Best Pepper,0,13,12.9,18.3,90197336077,0.7600,4
926,BBB Best,11,8.86,1,6.85,33,BBB Best Low Fat Apple Butter,1,10.7,21.9,19.1,67489722371,0.5600,25
927,BBB Best,9,7.72,1,5.71,4,BBB Best Salt,0,15.4,19.8,15.9,24827589392,0.6300,36
928,BBB Best,12,9.38,1,7.38,33,BBB Best Apple Butter,1,21.8,8.04,15.1,61357741951,1.6500,33
929,BBB Best,8,12.8,0,11.8,4,BBB Best Oregano,1,10.1,19.6,14.7,54031245112,0.5300,28
930,BBB Best,14,7.65,0,4.65,31,BBB Best Apple Jelly,1,8.64,6.24,19.2,59799163937,1.4800,5
931,BBB Best,10,20.2,0,17.2,32,BBB Best Grape Jam,0,9.08,20.7,3.29,45612563490,1.9000,9
932,BBB Best,14,12.2,0,10.1,32,BBB Best Apple Jam,0,13.4,9.33,15.8,20618248581,1.5900,3
933,BBB Best,5,10.2,1,9.19,32,BBB Best Strawberry Jam,1,8.37,17.3,19.2,31341258883,3.3800,28
934,BBB Best,11,12.8,0,11.8,53,BBB Best Creamy Peanut Butter,0,9.45,7.76,3.14,41682580113,1.1000,20
935,BBB Best,11,7.54,1,4.53,33,BBB Best Strawberry Preserves,0,20.4,8.78,19.4,32069382071,2.8000,6
936,BBB Best,8,6.49,0,5.48,53,BBB Best Extra Chunky Peanut Butter,0,17.6,3.42,4.29,35550599694,2.7800,23
937,BBB Best,10,21.8,1,18.7,33,BBB Best Apple Preserves,1,12.2,18,3.3,85175167918,3.6100,25
